 От  архангельских  мусоросортировщиков  потребовали  увеличения  производительности   ;https://www.news29.ru/novosti/obschestvo/Chinovniki_postavili_pered_AMSK_zadachu_uvelichit_moschnost_do_100_tonn_v_sutki/97640; 18.08.22  09:22 ;1501;Общество
 Заполярье  в  красках  можно  будет  увидеть  на  новой  выставке  в  музее  имени  Борисова ;https://www.news29.ru/novosti/kultura/Zapoljare_v_kraskah_mozhno_budet_uvidet_na_novoj_vystavke_v_muzee_imeni_Borisova/97639; 17.08.22  16:45 ;2691;Культура
 На  Талажском  шоссе  в  Архангельске  продолжается  строительство  газовой  заправки ;https://www.news29.ru/novosti/obschestvo/Na_Talazhskom_shosse_v_Arhangelske_prodolzhaetsja_stroitelstvo_gazovoj_zapravki/97638; 17.08.22  15:39 ;1909;Общество
 Двое  пьяных  архангелогородцев  на  угнанной  машине  попали  в  переделку  с  инспекторами ;https://www.news29.ru/novosti/obschestvo/Dvoe_pjanyh_arhangelogorodcev_ugnali_mashinu_i_ustroili_potasovku_s_inspektorami/97637; 17.08.22  14:36 ;3923;Общество
 Патриотическая  мотоколонна  во  главе  с  Цыбульским  на  трицикле  достигла  «Команды  29» ;https://www.news29.ru/novosti/obschestvo/Patrioticheskaja_motokolonna_s_Cybulskim_na_tricikle_finishirovala_na_Komande_29_/97636; 17.08.22  13:52 ;1939;Общество
 Экоактивисты  продолжают  говорить  о  варварской  добыче  песка  на  окраине  Северодвинска ;https://www.news29.ru/novosti/obschestvo/Ekoaktivisty_prodolzhajut_govorit_o_varvarskoj_dobyche_peska_na_okraine_Severodvinska/97632; 17.08.22  13:44 ;1931;Общество
 Ростелеком  запустил  сайт  для  операторов:  заказ  услуги  присоединения  на  объектах  УЦН ;https://www.news29.ru/novosti/ekonomika/Rostelekom_zapustil_sajt_dlja_operatorov_zakaz_uslugi_prisoedinenija_na_obektah_UCN/97634; 17.08.22  13:23 ;3279;Экономика
 Глава  «УЛК»  рассказал  о  китайской  перезагрузке  в  своем  лесном  бизнесе ;https://www.news29.ru/novosti/ekonomika/Glava_ULK_rasskazal_o_kitajskoj_perezagruzke_v_svoem_lesnom_biznese/97635; 17.08.22  13:08 ;3974;Экономика
 Богоугодное  дело:  Патриарх  Кирилл  стал  Почетным  гражданином  Архангельской  области ;https://www.news29.ru/novosti/obschestvo/Patriarh_Kirill_stal_Pochetnym_grazhdaninom_Arhangelskoj_oblasti/97633; 17.08.22  12:43 ;2142;Общество
 К  1  сентября  билайн  запустил  для  архангелогородцев  акцию  на  смартфоны ;https://www.news29.ru/novosti/obschestvo/K_1_sentjabrja_bilajn_zapustil_dlja_arhangelogorodcev_akciju_na_smartfony/97624; 17.08.22  11:07 ;1243;Общество
 Группа  Аквилон  построит  еще  один    жилой  комплекс  в  Северодвинске ;https://www.news29.ru/novosti/ekonomika/Gruppa_Akvilon_postroit_esche_odin_zhiloj_kompleks_v_Severodvinske/97631; 17.08.22  11:05 ;3586;Экономика
 Аномальная  жара  продержится  в  Архангельской  области  до  следующей  недели ;https://www.news29.ru/novosti/obschestvo/Anomalnaja_zhara_proderzhitsja_v_Arhangelskoj_oblasti_do_sledujuschej_nedeli/97630; 17.08.22  10:22 ;2798;Общество
 Груженный  мусоровоз  «прилег»  на  краю  дороги  в  Северодвинске  после  наезда  на  бордюр ;https://www.news29.ru/novosti/proishestvija/Gruzhennyj_musorovoz_prileg_na_kraju_dorogi_v_Severodvinske_posle_naezda_na_bordjur/97628; 17.08.22  10:20 ;1754;Происшествия
 Собственник  сгоревшей  архангельской  заправки  отделался  штрафом ;https://www.news29.ru/novosti/obschestvo/Sobstvennik_sgorevshej_arhangelskoj_zapravki_otdelalsja_shtrafom/97629; 17.08.22  10:01 ;1740;Общество
 Очередной  случай  падения  ребенка  из  окна  многоэтажки  зафиксирован  в  Архангельске ;https://www.news29.ru/novosti/proishestvija/Ocherednoj_sluchaj_padenija_rebenka_iz_okna_mnogoetakzhki_zafiksirovan_v_Arhangelske/97627; 17.08.22  09:46 ;3586;Происшествия
 Асия  и  Леша  Свик  раскачали  архангельскую  молодежь  на  форуме  «Команда  29» ;https://www.news29.ru/novosti/kultura/Asija_i_Lesha_Svik_raskachali_arhangelskuju_molodezh_na_forume_Komanda_29_/97626; 17.08.22  09:42 ;2948;Культура
 Компания  METRO  снизила  цены  в  торговом  центре  Архангельска ;https://www.news29.ru/novosti/ekonomika/Kompanija_METRO_snizila_ceny_v_torgovom_centre_Arhangelska/97625; 17.08.22  09:00 ;3238;Экономика
 Единороссам  не  удалось  снять  коммунистов  с  выборов  в  Северодвинске ;https://www.news29.ru/novosti/politika/Edinorossam_ne_udalos_snjat_kommunistov_s_vyborov_v_Severodvinske/97622; 16.08.22  16:25 ;3000;Политика
 В  Архангельске  задержаны  гастролеры,  «впаривавшие»  старикам  приборы  пожаротушения ;https://www.news29.ru/novosti/obschestvo/V_Arhangelske_zaderzhany_gastrolery_vparivavshie_starikam_pribory_pozharotushenija/97623; 16.08.22  15:44 ;1987;Общество
 Очередное  звание  Почетного  гражданина  станет  15-м  у  Патриарха  Кирилла ;https://www.news29.ru/novosti/obschestvo/Ocherednoe_zvanie_Pochetnogo_grazhdanina_stanet_15_m_u_Patriarha_Kirilla/97619; 16.08.22  15:16 ;2524;Общество
 Уровень  заболевания  ковидом  в  Поморье  после  резкого  скачка  продолжает  расти ;https://www.news29.ru/novosti/obschestvo/Uroven_zabolevanija_kovidom_v_Pomore_posle_rezkogo_skachka_prodolzhaet_rasti/97620; 16.08.22  14:29 ;1799;Общество
 Обнародован  режим  работы  архангельских  автобусов  с  1  января  2023  года ;https://www.news29.ru/novosti/obschestvo/Obnarodovan_rezhim_raboty_arhangelskih_avtobusov_s_1_janvarja_2023_goda/97621; 16.08.22  14:19 ;4706;Общество
 Патриарх  Кирилл  может  стать  Почетным  гражданином  Архангельской  области ;https://www.news29.ru/novosti/obschestvo/Patriarh_Kirill_mozhet_stat_Pochetnym_grazhdaninom_Arhangelskoj_oblasti/97618; 16.08.22  12:51 ;1322;Общество
 Звезды  спорта  приедут  в  Архангельск  на  открытие  Центра  уличного  баскетбола ;https://www.news29.ru/novosti/obschestvo/Zvezdy_sporta_priedut_v_Arhangelsk_na_otkrytie_Centra_ulichnogo_basketbola/97617; 16.08.22  12:34 ;1757;Общество
 В  Архангельске  завершают  прокладку  новых  сетей  для  снабжения  водой  жителей  окраины ;https://www.news29.ru/novosti/obschestvo/V_Arhangelske_zavershajut_prokladku_novyh_setej_dlja_snabzhenija_vodoj_zhitelej_okrainy/97615; 16.08.22  11:06 ;1572;Общество
 Архангелогородец  в  течение  трех  лет  избивал  и  доводил  до  самоубийства  сожительницу ;https://www.news29.ru/novosti/obschestvo/Arhangelogorodec_v_techenie_treh_let_izbival_i_dovodil_do_samoubijstva_sozhitelnicu/97616; 16.08.22  11:02 ;4459;Общество
 В  Архангельске  дерзкий  таксист  распугал  мамочек  с  детьми  гонкой  по  тротуару ;https://www.news29.ru/novosti/proishestvija/V_Arhangelske_derzkij_taksist_raspugal_mamochek_s_detmi_gonkoj_po_trotuaru/97614; 16.08.22  10:31 ;3269;Происшествия
 У  острова  Зеленец  под  Архангельском  обнаружено  тело  второго  пропавшего  рыбака ;https://www.news29.ru/novosti/proishestvija/U_ostrova_Zelenec_pod_Arhangelskom_obnaruzheno_telo_vtorogo_propavshego_rybaka/97613; 16.08.22  10:09 ;3032;Происшествия
 Музыка,  театр  и  кино:  «Потешный  двор»  27  августа  будет  работать  почти  до  полуночи ;https://www.news29.ru/novosti/kultura/Muzyka_teatr_i_kino_Poteshnyj_dvor_27_avgusta_budet_rabotat_pochti_do_polunochi/97612; 16.08.22  09:58 ;3475;Культура
 Переходивший  дорогу  вблизи  «зебры»  архангелогородец  угодил  под  машину ;https://www.news29.ru/novosti/proishestvija/Perehodivshij_dorogu_vblizi_zebry_arhangelogorodec_ugodil_pod_mashinu/97610; 16.08.22  09:48 ;2025;Происшествия
 «Перцовую»  потасовку  у  архангельского  торгового  центра  прервал  наряд  Росгвардии ;https://www.news29.ru/novosti/proishestvija/_Percovuju_potasovku_u_arhangelskogo_torgovogo_centra_prerval_narjad_Rosgvardii/97611; 16.08.22  09:40 ;2821;Происшествия
 Визит  Патриарха  Кирилла  в  Архангельск  перенесен  на  поздний  срок ;https://www.news29.ru/novosti/obschestvo/Vizit_Patriarha_Kirilla_v_Arhangelsk_perenesen_na_pozdnij_srok/97609; 15.08.22  22:05 ;4257;Общество
 Журналисты  «Бизнес-класса»  ярким  печатным  словом  поздравили  строителей  Севера   ;https://www.news29.ru/novosti/ekonomika/Zhurnalisty_Biznes_klassa_jarkim_pechatnym_slovom_pozdravili_stroitelej_Severa_/97608; 15.08.22  18:14 ;3379;Экономика
 Шесть  лет  колонии  получил  житель  Поморья  за  попытку  ограбления  банка  в  Архангельске ;https://www.news29.ru/novosti/obschestvo/Shest_let_kolonii_poluchil_zhitel_Pomorja_za_popytku_ograblenija_banka_v_Arhangelske/97607; 15.08.22  16:55 ;1772;Общество
 «Вкусвилл»  закрыл  убыточную  торговую  точку  в  Архангельске ;https://www.news29.ru/novosti/ekonomika/_Vkusvill_zakryl_ubytochnuju_torgovuju_tochku_v_Arhangelske/97606; 15.08.22  16:46 ;7488;Экономика
 Александр  Цыбульский  назначил  своим  новым  помощником  «Поморочку» ;https://www.news29.ru/novosti/obschestvo/Aleksandr_Cybulskij_naznachil_svoim_novym_pomoschnikom_Pomorochku_/97605; 15.08.22  16:27 ;1988;Общество
 За  несколько  лет  Михальчук  наворотил  махинаций  в  Поморье  на  три  уголовных  дела ;https://www.news29.ru/novosti/obschestvo/Eks_glava_Ercevo_za_neskolko_let_navorotil_del_na_tri_ugolovnyh_dela/97604; 15.08.22  16:03 ;1974;Общество
 Середина  августа  подарит  жителям  Архангельской  области  тридцатиградусную  жару ;https://www.news29.ru/novosti/obschestvo/Seredina_avgusta_podarit_zhiteljam_Arhangelskoj_oblasti_tridcatigradusnuju_zharu/97603; 15.08.22  14:54 ;1376;Общество
 В  Архангельске  при  пожаре  в  доме  беременную  женщину  эвакуировали  по  автолестнице ;https://www.news29.ru/novosti/proishestvija/V_Arhangelske_pri_pozhare_v_dome_beremennuju_zhenschinu_evakuirovali_po_avtolestnice/97602; 15.08.22  14:34 ;2972;Происшествия
 В  Добролюбовке  представят  новую  книгу  о  Степане  Писахове ;https://www.news29.ru/novosti/kultura/V_Dobroljubovke_predstavjat_novuju_knigu_o_Stepane_Pisahove/97600; 15.08.22  14:11 ;2868;Культура
 В  Архангельской  области  зафиксирован  резкий  скачок  заболеваемости  ковидом   ;https://www.news29.ru/novosti/obschestvo/V_Arhangelskoj_oblasti_zafiksirovan_rezkij_skachok_zabolevaemosti_kovidom_/97598; 15.08.22  13:59 ;3138;Общество
 Глава  Онежского  района  посетил  поврежденный  ураганом  поселок  Шаста ;https://www.news29.ru/novosti/obschestvo/Glava_Onezhskogo_rajona_posetil_povrezhdennyj_uraganom_poselok_Shasta/97599; 15.08.22  13:51 ;1035;Общество
 Спасибо  за  жидкие  аплодисменты:  Данко  прохладно  встретили  на  Дне  города  в  Коряжме ;https://www.news29.ru/novosti/obschestvo/Spasibo_za_zhidkie_aplodismenty_Danko_prohladno_vstretili_na_Dne_goroda_v_Korjazhme/97597; 15.08.22  13:24 ;2311;Общество
 В  Архангельске  масштабно  отметят  День  российского  флага ;https://www.news29.ru/novosti/obschestvo/V_Arhangelske_masshtabno_otmetjat_Den_rossijskogo_flaga/97596; 15.08.22  12:41 ;1600;Общество
 В  Архангельске  на  этой  неделе  планово  на  несколько  суток  отключат  горячую  воду ;https://www.news29.ru/novosti/obschestvo/V_Arhangelske_na_etoj_nedele_planovo_na_neskolko_sutok_otkljuchat_gorjachuju_vodu/97595; 15.08.22  12:23 ;1982;Общество
 Олег  Мотовилов  назначен  генеральным  директором  компании  IBS  DataFort ;https://www.news29.ru/novosti/ekonomika/Oleg_Motovilov_naznachen_generalnym_direktorom_kompanii_IBS_DataFort/97592; 15.08.22  11:54 ;2925;Экономика
 На  трассе  под  Архангельском  грузовик  «боднул»  легковушку,  устроив  «встречное»  ДТП ;https://www.news29.ru/novosti/proishestvija/Na_trasse_pod_Arhangelskom_gruzovik_bodnul_legkovushku_ustroiv_vstrechnoe_DTP/97594; 15.08.22  11:12 ;2434;Происшествия
 Асия  и  Леша  Свик  будут  веселить  архангельскую  молодежь  на  «Команде  29»   ;https://www.news29.ru/novosti/kultura/Asija_i_Lesha_Svik_budut_veselit_arhangelskuju_molodezh_na_Komande_29_/97593; 15.08.22  10:42 ;3831;Культура
 Архангелогородец  утонул  на  рыбалке  у  острова  Зеленец ;https://www.news29.ru/novosti/proishestvija/Arhangelogorodec_utonul_na_rybalke_u_ostrova_Zelenec/97591; 15.08.22  10:12 ;2575;Происшествия
 Парк  Второго  Архангельского  авиаотряда  пополнил  ещё  один  вертолет-гигант ;https://www.news29.ru/novosti/obschestvo/Park_Vtorogo_Arhangelskogo_aviaotrjada_popolnil_eschjo_odin_vertolet_gigant/97590; 15.08.22  10:01 ;1504;Общество
 В  плесецкой  колонии  горел  жилой  деревянный  барак ;https://www.news29.ru/novosti/proishestvija/V_pleseckoj_kolonii_proizoshel_pozhar/97589; 15.08.22  09:29 ;1508;Происшествия
 Александра  Большунова  наградили  орденом  Александра  Невского ;https://www.news29.ru/novosti/sport/Aleksandra_Bolshunova_nagradili_ordenom_Aleksandra_Nevskogo/97588; 14.08.22  19:19 ;3828;Спорт
 За  последние  10  лет  Архангельская  область  «потеряла»  свыше  двухсот  тысяч  человек ;https://www.news29.ru/novosti/obschestvo/Za_poslednie_10_let_Arhangelskaja_oblast_poterjala_svyshe_dvuhsot_tysjach_chelovek/97587; 14.08.22  18:00 ;4361;Общество
 Юные  архангельские  пловцы  показали  класс  на  традиционной  «геленджикской  миле» ;https://www.news29.ru/novosti/sport/Junye_arhangelskie_plovcy_pokazali_klass_na_tradicionnoj_gelendzhikskoj_mile_/97582; 14.08.22  16:15 ;4220;Спорт
 Известную  на  всю  Россию  архангельскую  дорожную  яму  ремонтируют  с  помощью  робота ;https://www.news29.ru/novosti/obschestvo/Proslavivshujusja_arhangelskuju_dorozhnuju_jamu_remontirujut_s_pomoschju_robota/97586; 14.08.22  15:49 ;4399;Общество
 Яна  Чурикова  второй  год  подряд  проводит  отпуск  в  Архангельской  области ;https://www.news29.ru/novosti/obschestvo/Jana_Churikova_vtoroj_god_podrjad_provodit_otpusk_v_Arhangelskoj_oblasti/97585; 14.08.22  15:04 ;3759;Общество
 В  подвале  дома  в  Котласе  нашли  гранату  времен  интервенции ;https://www.news29.ru/novosti/proishestvija/V_podvale_doma_v_Kotlase_nashli_granatu_vremen_intervencii/97584; 14.08.22  14:32 ;2114;Происшествия
 Сразу  несколько  звезд  эстрады  выступили  в  Архангельской  области  в  выходные ;https://www.news29.ru/novosti/obschestvo/Srazu_neskolko_zvezd_estrady_vystupili_v_Arhangelskoj_oblasti_v_vyhodnye/97583; 14.08.22  14:10 ;1720;Общество
 Калейдоскопом  спортивных  активностей  отметили  в  Архангельске  День  физкультурника ;https://www.news29.ru/novosti/sport/Kalejdoskopom_sportivnyh_aktivnostej_otmetili_v_Arhangelske_Den_fizkulturnika/97581; 13.08.22  18:58 ;3783;Спорт
 В  Архангельской  области  выбрали  лесную  красавицу  на  юбилейном  королевском  конкурсе   ;https://www.news29.ru/novosti/obschestvo/V_Arhangelskoj_oblasti_vybrali_lesnuju_krasavicu_na_jubilejnom_korolevskom_konkurse_/97580; 13.08.22  16:54 ;3430;Общество
 Очередной  волной  схода  домов  со  свай  в  Архангельске  заинтересовалась  прокуратура ;https://www.news29.ru/novosti/proishestvija/Ocherednoj_volnoj_shoda_domov_so_svaj_v_Arhangelske_zainteresovalas_prokuratura/97579; 13.08.22  15:20 ;2582;Происшествия
 Cъезд  борцов  с  digital-монcтром  прошел  в  Москве  с  участием  рекламистов  Архангельска ;https://www.news29.ru/novosti/ekonomika/Cezd_borcov_s_digital_monctrom_proshel_v_Moskve_s_uchastiem_reklamistov_Arhangelska/97578; 13.08.22  14:04 ;3017;Экономика
 Над  «победным»  застройщиком  в  Северодвинске  нависла  угроза  банкротства ;https://www.news29.ru/novosti/ekonomika/Nad_pobednym_zastrojschikom_v_Severodvinske_navisla_ugroza_bankrotstva/97577; 12.08.22  23:52 ;3751;Экономика
 Сбер  улучшил  наполнение  премиального  пакета  услуг  СберПремьер ;https://www.news29.ru/novosti/obschestvo/Sber_uluchshil_napolnenie_premialnogo_paketa_uslug_SberPremer/97576; 12.08.22  16:55 ;1439;Общество
 Площадь  Профсоюзов  приводят  в  порядок  к  визиту  Патриарха  Кирилла  в  Архангельск ;https://www.news29.ru/novosti/obschestvo/Ploschad_Profsojuzov_privodjat_v_porjadok_k_vizitu_Patriarha_Kirilla_/97575; 12.08.22  16:52 ;2626;Общество
 С  конца  августа  жители  Поморья  смогут  купить  путевку  по  России  с  кэшбэком ;https://www.news29.ru/novosti/obschestvo/S_konca_avgusta_zhiteli_Pomorja_smogut_kupit_putevku_po_Rossii_s_keshbekom/97574; 12.08.22  16:07 ;1632;Общество
 Ранее  судимый  котлашанин  «отжал»  300  рублей  у  незнакомого  подростка ;https://www.news29.ru/novosti/obschestvo/Ranee_sudimyj_kotlashanin_otzhal_300_rublej_u_neznakomogo_podrostka/97573; 12.08.22  15:37 ;1951;Общество
 Двое  жителей  Поморья  получили  травмы  при  пересечении  «зебры»  на  велосипеде ;https://www.news29.ru/novosti/proishestvija/V_Arhangelskoj_oblasti_dva_velosipedista_poluchili_travmy_pri_ezde_po_zebre_/97572; 12.08.22  14:20 ;2302;Происшествия
 Старые  обиды:  житель  Онежского  района  решил  засудить  брата  спустя  14  лет ;https://www.news29.ru/novosti/obschestvo/Starye_obidy_zhitel_Onezhskogo_rajona_reshil_zasudit_brata_spustja_14_let/97571; 12.08.22  13:47 ;3623;Общество
 Около  1000  наблюдателей  планируют  подготовить  в  Поморье  к  осенним  выборам ;https://www.news29.ru/novosti/politika/Okolo_1000_nabljudatelej_planirujut_podgotovit_v_Pomore_k_osennim_vyboram/97570; 12.08.22  13:35 ;2813;Политика
 Жаркая  погода  вернется  в  Архангельскую  область  на  следующей  неделе ;https://www.news29.ru/novosti/obschestvo/Zharkaja_pogoda_vernetsja_v_Arhangelskuju_oblast_na_sledujuschej_nedele/97569; 12.08.22  13:04 ;3067;Общество
 Вторая  за  неделю  «деревяшка»  сошла  со  свай  в  Архангельске ;https://www.news29.ru/novosti/proishestvija/Vtoraja_za_nedelju_derevjashka_soshla_so_svaj_v_Arhangelske/97568; 12.08.22  11:56 ;2671;Происшествия
 ОНФ  призвал  архангельские  власти  вспомнить  про  Турдеевск ;https://www.news29.ru/novosti/obschestvo/ONF_prizval_arhangelskie_vlasti_vspomnit_pro_Turdeevsk/97567; 12.08.22  11:36 ;1272;Общество
 Частники  или  муниципалы:  два  решения  автобусной  проблемы  Архангельска ;https://www.news29.ru/novosti/politika/Chastniki_ili_municipaly_dva_reshenija_avtobusnoj_problemy_Arhangelska/97566; 11.08.22  16:18 ;4128;Политика
 Жителей  двух  округов  Архангельска  попросили  сделать  запас  воды ;https://www.news29.ru/novosti/obschestvo/Zhitelej_dvuh_okrugov_Arhangelska_poprosili_sdelat_zapas_vody/97565; 11.08.22  15:25 ;2386;Общество
 Движение  по  Краснофлотскому  мосту  запустят  к  окончанию  рабочего  дня ;https://www.news29.ru/novosti/obschestvo/Dvizhenie_po_Krasnoflotskomu_mostu_zapustjat_k_okonchaniju_rabochego_dnja/97564; 11.08.22  15:12 ;2147;Общество
 Два  человека  погибли  при  ночном  пожаре  в  Виноградовском  районе ;https://www.news29.ru/novosti/proishestvija/Dva_cheloveka_pogibli_pri_nochnom_pozhare_v_Vinogradovskom_rajone/97563; 11.08.22  15:00 ;2964;Происшествия
 Большой  спортивный  праздник  в  честь  Дня  физкультурника  состоится  на  стадионе  «Труд» ;https://www.news29.ru/novosti/sport/Bolshoj_sportivnyj_prazdnik_v_chest_Dnja_fizkulturnika_sostoitsja_na_stadione_Trud_/97562; 11.08.22  14:33 ;4144;Спорт
 Видео:  аэропортовскую  стелу  в  Архангельске  отправили  на  свалку  истории ;https://www.news29.ru/novosti/obschestvo/Video_aeroportovskuju_stelu_v_Arhangelske_otpravili_na_svalku_istorii/97561; 11.08.22  14:00 ;2779;Общество
 Алексей  Глызин  и  Пелагея  выступят  на  битве  лесорубов  в  Устьянском  районе ;https://www.news29.ru/novosti/obschestvo/Aleksej_Glyzin_i_Pelageja_vystupjat_na_bitve_lesorubov_v_Ustjanskom_rajone/97559; 11.08.22  12:18 ;2742;Общество
 Водитель  мотоцикла  погиб  при  столкновении  с  автомобилем  в  Северодвинске ;https://www.news29.ru/novosti/proishestvija/Voditel_motocikla_pogib_pri_stolknovenii_s_avtomobilem_v_Severodvinske/97558; 11.08.22  11:57 ;3099;Происшествия
 Дмитрий  Морев  заявил  о  решении  проблемы  с  дворниками  в  Архангельске ;https://www.news29.ru/novosti/obschestvo/Dmitrij_Morev_zajavil_o_reshenii_problemy_s_dvornikami_v_Arhangelske/97557; 11.08.22  11:21 ;3875;Общество
 Житель  Уймы  погиб  во  время  сушки  погреба ;https://www.news29.ru/novosti/proishestvija/Zhitel_Ujmy_pogib_vo_vremja_sushki_pogreba/97556; 11.08.22  11:05 ;2005;Происшествия
 Урок  вождения  деду  с  внуком  в  Холмогорском  районе  обошелся  в  круглую  сумму ;https://www.news29.ru/novosti/proishestvija/Urok_vozhdenija_dedu_s_vnukom_v_Holmogorskom_rajone_oboshelsja_v_krugluju_summu/97555; 10.08.22  20:52 ;2637;Происшествия
 Архангельский  драмтеатр  приготовил  для  своих  зрителей  6  премьерных  спектаклей   ;https://www.news29.ru/novosti/kultura/Arhangelskij_dramteatr_prigotovil_dlja_svoih_zritelej_6_premernyh_spektaklej_/97554; 10.08.22  15:25 ;4051;Культура
 Глава  Архангельска  заявил  о  продолжении  благоустройства  бульвара  на  улице  Суворова ;https://www.news29.ru/novosti/obschestvo/Glava_Arhangelska_zajavil_o_prodolzhenii_blagoustrojstva_bulvara_na_ulice_Suvorova/97553; 10.08.22  15:15 ;2917;Общество
 Владимир  Путин  накануне  Дня  строителя  открыл  Архангельский  мост ;https://www.news29.ru/novosti/obschestvo/Vladimir_Putin_nakanune_Dnja_stroitelja_otkryl_Arhangelskij_most/97552; 10.08.22  13:47 ;2615;Общество
 В  ОНФ  попросили  открыть  в  Архангельской  области  хотя  бы  5  пляжей  для  отдыха  северян ;https://www.news29.ru/novosti/obschestvo/V_ONF_poprosili_otkryt_v_Arhangelskoj_oblasti_hotja_by_5_pljazhej_dlja_otdyha_severjan/97551; 10.08.22  13:18 ;1782;Общество
 Двое  жителей  Онежского  района  задержаны  за  дерзкий  разбой  и  убийство ;https://www.news29.ru/novosti/obschestvo/Dvoe_zhitelej_Onezhskogo_rajona_zaderzhany_za_derzkij_razboj_i_ubijstvo/97550; 10.08.22  13:00 ;1537;Общество
 Выбор  сделан:  77%  абонентов  Архангельского  филиала  перешли  на  электронный  счет   ;https://www.news29.ru/novosti/obschestvo/Vybor_sdelan_77_abonentov_Arhangelskogo_filiala_pereshli_na_elektronnyj_schet_/97549; 10.08.22  12:19 ;1147;Общество
 Группа  Аквилон  выполнила  проект  дорожной  развязки  на  въезде  в  Соломбалу ;https://www.news29.ru/novosti/obschestvo/Gruppa_Akvilon_vypolnila_proekt_dorozhnoj_razvjazki_na_vezde_v_Solombalu/97548; 10.08.22  11:00 ;2146;Общество
 В  Архангельске  неизвестные  пытались  сжечь  павильон  по  продаже  хлебной  продукции ;https://www.news29.ru/novosti/proishestvija/V_Arhangelske_neizvestnye_pytalis_szhech_pavilon_po_prodazhe_hlebnoj_produkcii/97547; 10.08.22  10:44 ;4648;Происшествия
 В  Северной  Двине  из-за  жаркого  лета  гибнут  ерши ;https://www.news29.ru/novosti/obschestvo/V_Severnoj_Dvine_iz_za_zharkogo_leta_gibnut_ershi/97546; 10.08.22  10:15 ;1508;Общество
 На  архангельском  перекрестке  водитель  огромного  пикапа  сбил  женщину ;https://www.news29.ru/novosti/proishestvija/Na_arhangelskom_perekrestke_voditel_ogromnogo_pikapa_sbil_zhenschinu/97545; 10.08.22  09:53 ;6532;Происшествия
 Экс-чиновник  администрации  Котласа  отправился  на  6  лет  в  колонию  за  коррупцию ;https://www.news29.ru/novosti/obschestvo/Eks_chinovnik_administracii_Kotlasa_otpravilsja_na_6_let_v_koloniju_za_korrupciju/97544; 10.08.22  09:35 ;1258;Общество
 Два  округа  Архангельска  получили  доступ  к  сетевому  газу ;https://www.news29.ru/novosti/obschestvo/Dva_okruga_Arhangelska_poluchili_dostup_k_setevomu_gazu/97543; 09.08.22  21:24 ;2260;Общество
 Фестиваль  «ТОСы  Поморья»  соберет  лучшие  примеры  территориального  самоуправления ;https://www.news29.ru/novosti/obschestvo/Festival_TOSy_Pomorja_soberet_luchshie_primery_territorialnogo_samoupravlenija/97542; 09.08.22  17:35 ;1252;Общество
 Батальон  мотострелков  «Архангельский»  отправляется  на  защиту  братских  народов   ;https://www.news29.ru/novosti/obschestvo/Batalon_motostrelkov_Arhangelskij_otpravljaetsja_na_zaschitu_bratskih_narodov_/97541; 09.08.22  17:10 ;3391;Общество
 «Ростелеком»  и  ГК  «ЛитРес»  выяснили,  что  читают  россияне   ;https://www.news29.ru/novosti/obschestvo/_Rostelekom_i_GK_LitRes_vyjasnili_chto_chitajut_rossijane_/97540; 09.08.22  16:38 ;1078;Общество
 Дмитрий  Морев  заявил  о  готовности  к  учебному  году  новой  школы  на  улице  Воронина ;https://www.news29.ru/novosti/obschestvo/Dmitrij_Morev_zajavil_o_gotovnosti_k_uchebnomu_godu_novoj_shkoly_na_ulice_Voronina/97539; 09.08.22  15:48 ;1582;Общество
 Газпромбанк  Автолизинг  внедрил  предодобренное  финансирование  для  своих  клиентов ;https://www.news29.ru/novosti/ekonomika/Gazprombank_Avtolizing_vnedril_predodobrennoe_finansirovanie_dlja_svoih_klientov/97530; 09.08.22  13:27 ;3112;Экономика
 Ветхая  18-квартирная  «деревяшка»,  где  еще  живут  люди,  сошла  со  свай  в  Архангельске ;https://www.news29.ru/novosti/proishestvija/Vethaja_18_kvartirnaja_derevjashka_gde_esche_zhivut_ljudi_soshla_so_svaj_v_Arhangelske/97538; 09.08.22  12:43 ;3623;Происшествия
 Уровень  заболеваемости  COVID-19  в  Поморье  вырос  за  неделю  более  чем  на  50  процентов ;https://www.news29.ru/novosti/obschestvo/Uroven_zabolevaemosti_COVID_19_v_Pomore_vyros_za_nedelju_bolee_chem_na_50_procentov/97537; 09.08.22  11:37 ;2707;Общество
 Поморье  оказалось  в  числе  «лидеров»  по  сокращению  темпов  обновления  лифтов  в  домах ;https://www.news29.ru/novosti/obschestvo/Pomore_okazalos_v_chisle_liderov_po_sokrascheniju_tempov_obnovlenija_liftov_v_domah/97536; 09.08.22  10:53 ;1327;Общество
 Спаливший  островную  «деревяшку»  в  Архангельске  хулиган  проведет  2  года  в  колонии ;https://www.news29.ru/novosti/obschestvo/Spalivshij_ostrovnuju_derevjashku_v_Arhangelske_huligan_provedet_2_goda_v_kolonii/97534; 09.08.22  09:44 ;1289;Общество
 Огненное  ДТП  с  участием  караката  зафиксировано  на  Соловках ;https://www.news29.ru/novosti/proishestvija/Ognennoe_DTP_s_uchastiem_karakata_zafiksirovano_na_Solovkah/97533; 08.08.22  20:12 ;2120;Происшествия
 За  минувший  уикенд  в  Поморье  зафиксировано  несколько  смертельных  случаев  на  воде ;https://www.news29.ru/novosti/proishestvija/Za_minuvshij_uikend_v_Pomore_zafiksirovano_neskolko_smertelnyh_sluchaev_na_vode/97532; 08.08.22  19:54 ;3128;Происшествия
